color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres_x,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget_x,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,budget_y,genres_y,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
Color,Breck Eisner,202.0,106.0,42.0,612.0,Joseph Gilgun,14000.0,27356090.0,Action|Adventure|Fantasy,Vin Diesel,The Last Witch Hunter,58752.0,16922.0,Lotte Verbeek,0.0,box office flop|burned to death|magic|witch|witch hunter,http://www.imdb.com/title/tt1618442/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,90000000.0,2015.0,788.0,6.0,2.35,21000.0,90000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.thelastwitchhunter.movie/,274854,"[{""id"": 242, ""name"": ""new york""}, {""id"": 616, ""name"": ""witch""}, {""id"": 8862, ""name"": ""uprising""}, {""id"": 177900, ""name"": ""witch hunter""}]",en,The Last Witch Hunter,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",52.612025,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""One Race Films"", ""id"": 7154}, {""name"": ""Goldmann Pictures"", ""id"": 12006}, {""name"": ""NeoReel"", ""id"": 24097}, {""name"": ""Aperture Entertainment"", ""id"": 33832}, {""name"": ""TIK Films"", ""id"": 72441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-10-21 00:00:00,146936910,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hunt forever.,The Last Witch Hunter,5.7,1316
Color,Paul W.S. Anderson,272.0,105.0,545.0,74.0,Currie Graham,795.0,23219748.0,Action|Adventure|Drama|History|Romance,Sasha Roiz,Pompeii,84508.0,1099.0,Dylan Schombing,0.0,arena|lava bomb|mount vesuvius|pompeii|slave,http://www.imdb.com/title/tt1921064/?ref_=fn_tt_tt_1,308.0,English,Canada,PG-13,80000000.0,2014.0,172.0,5.6,2.35,20000.0,130000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",,76649,"[{""id"": 1394, ""name"": ""gladiator""}, {""id"": 1395, ""name"": ""arena""}, {""id"": 1527, ""name"": ""gladiator fight""}, {""id"": 2859, ""name"": ""lava""}, {""id"": 3035, ""name"": ""roman""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 5096, ""name"": ""natural disaster""}, {""id"": 6917, ""name"": ""epic""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 14906, ""name"": ""slave""}, {""id"": 41642, ""name"": ""town in panic""}, {""id"": 155212, ""name"": ""vulcan""}, {""id"": 163398, ""name"": ""volcanic eruption""}, {""id"": 180473, ""name"": ""pompeii""}, {""id"": 209714, ""name"": ""3d""}]",en,Pompeii,"Set in 79 A.D., POMPEII tells the epic story of Milo, a slave turned invincible gladiator who finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.",50.561849,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Don Carmody Productions"", ""id"": 4253}, {""name"": ""FilmDistrict"", ""id"": 7263}, {""name"": ""Constantin Film International"", ""id"": 12162}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-02-18 00:00:00,117831631,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No warning. No escape.,Pompeii,5.2,1267
Color,Andrés Couturier,3.0,89.0,0.0,20.0,David Hoffman,163.0,,Animation|Family,Sariann Monaco,Top Cat Begins,230.0,370.0,Ben Diskin,0.0,,http://www.imdb.com/title/tt4057916/?ref_=fn_tt_tt_1,1.0,Spanish,Mexico,PG,8000000.0,2015.0,94.0,4.4,,138.0,8000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}]",,293644,"[{""id"": 209714, ""name"": ""3d""}]",es,Don Gato: El inicio de la pandilla,Top Cat has arrived to charm his way into your hearts! Ever wonder how this scheming feline got his start? Well Top Cat Begins reveals the origins of everything you know and love about this classic comedy hero. What follows is an adventure so crazy that it has to be seen to be believed!,0.719996,"[{""name"": ""Anima Estudios"", ""id"": 9965}, {""name"": ""Discreet Art Productions"", ""id"": 79433}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",2015-10-30 00:00:00,0,89.0,[],Released,,Top Cat Begins,5.3,9
Color,Mark Osborne,119.0,108.0,54.0,6000.0,James Franco,12000.0,1339152.0,Adventure|Animation|Drama|Family|Fantasy,Jeff Bridges,The Little Prince,28276.0,30230.0,Mackenzie Foy,1.0,aviator|based on book|girl|little girl|the little prince,http://www.imdb.com/title/tt1754656/?ref_=fn_tt_tt_1,64.0,English,France,PG,81200000.0,2015.0,11000.0,7.8,2.35,31000.0,64000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.thelittleprincemovie.com/,309809,"[{""id"": 490, ""name"": ""philosophy""}, {""id"": 3469, ""name"": ""utopia""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9736, ""name"": ""little boy""}, {""id"": 9825, ""name"": ""growing up""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 10873, ""name"": ""school""}, {""id"": 10938, ""name"": ""old man""}, {""id"": 12663, ""name"": ""little girl""}, {""id"": 14532, ""name"": ""crazy""}, {""id"": 15101, ""name"": ""based on children's book""}, {""id"": 170647, ""name"": ""story""}, {""id"": 180787, ""name"": ""social differences""}, {""id"": 209714, ""name"": ""3d""}]",en,The Little Prince,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",35.384423,"[{""name"": ""Onyx Films"", ""id"": 2203}, {""name"": ""NetFlix"", ""id"": 8858}, {""name"": ""Orange Studios"", ""id"": 15433}, {""name"": ""CityMation"", ""id"": 41042}, {""name"": ""On Entertainment"", ""id"": 59725}, {""name"": ""Zippcast Films"", ""id"": 60658}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2015-07-29 00:00:00,97571250,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Growing up isn't the problem... forgetting is.,The Little Prince,7.6,756
Color,Yarrow Cheney,165.0,87.0,11.0,745.0,Eric Stonestreet,1000.0,323505540.0,Animation|Comedy|Family,Steve Coogan,The Secret Life of Pets,24407.0,4782.0,Albert Brooks,0.0,animal control|lost animal|mongrel|pet|terrier,http://www.imdb.com/title/tt2709768/?ref_=fn_tt_tt_1,155.0,English,Japan,PG,75000000.0,2016.0,904.0,6.8,1.85,36000.0,75000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://www.thesecretlifeofpets.com/,328111,"[{""id"": 2551, ""name"": ""pet""}, {""id"": 3208, ""name"": ""bunny""}, {""id"": 11500, ""name"": ""anthropomorphism""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 33347, ""name"": ""apartment building""}, {""id"": 41412, ""name"": ""sewer""}, {""id"": 158225, ""name"": ""terrier""}, {""id"": 168346, ""name"": ""manhattan, new york city""}, {""id"": 204052, ""name"": ""rodent""}, {""id"": 229051, ""name"": ""mongrel""}]",en,The Secret Life of Pets,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",31.482872,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Illumination Entertainment"", ""id"": 6704}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-06-18 00:00:00,875958308,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Think this is what they do all day?,The Secret Life of Pets,5.9,3462
Color,Guy Ritchie,362.0,116.0,0.0,104.0,Elizabeth Debicki,15000.0,45434443.0,Action|Adventure|Comedy,Henry Cavill,The Man from U.N.C.L.E.,175960.0,15735.0,Christian Berkel,2.0,box office flop|cia agent|criminal organization|kgb agent|nuclear bomb,http://www.imdb.com/title/tt1638355/?ref_=fn_tt_tt_1,360.0,English,USA,PG-13,75000000.0,2015.0,509.0,7.3,2.35,43000.0,75000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",,203801,"[{""id"": 470, ""name"": ""spy""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 167316, ""name"": ""buddy cop""}, {""id"": 190654, ""name"": ""russian spy""}, {""id"": 197822, ""name"": ""american spy""}]",en,The Man from U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",48.74420900000001,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Wigram Productions"", ""id"": 23202}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-08-13 00:00:00,108145109,116.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Saving the world never goes out of style.,The Man from U.N.C.L.E.,7.1,2265
Color,Kyle Balda,308.0,91.0,22.0,1000.0,Jon Hamm,7000.0,336029560.0,Action|Animation|Comedy|Family|Sci-Fi,Steve Carell,Minions,142403.0,13616.0,Steve Coogan,0.0,antarctica|minion|queen|super villain|villain,http://www.imdb.com/title/tt2293640/?ref_=fn_tt_tt_1,275.0,English,USA,PG,74000000.0,2015.0,4000.0,6.4,1.85,70000.0,74000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.minionsmovie.com/,211672,"[{""id"": 3487, ""name"": ""assistant""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 189481, ""name"": ""evil mastermind""}, {""id"": 190999, ""name"": ""minions""}, {""id"": 209714, ""name"": ""3d""}]",en,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",875.581305,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Illumination Entertainment"", ""id"": 6704}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-17 00:00:00,1156730962,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Before Gru, they had a history of bad bosses",Minions,6.4,4571
Color,Clay Kaytis,141.0,97.0,6.0,415.0,Josh Gad,22000.0,107225164.0,Action|Animation|Comedy|Family,Peter Dinklage,The Angry Birds Movie,27130.0,24350.0,Keegan-Michael Key,0.0,butt|downward duck|fish|kingfisher|pig,http://www.imdb.com/title/tt1985949/?ref_=fn_tt_tt_1,126.0,English,USA,PG,73000000.0,2016.0,1000.0,6.3,1.85,14000.0,73000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",http://www.angrybirds-movie.com/en/,153518,"[{""id"": 2041, ""name"": ""island""}, {""id"": 2646, ""name"": ""bird""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 199263, ""name"": ""anger management""}, {""id"": 209714, ""name"": ""3d""}]",en,The Angry Birds Movie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",45.720894,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Rovio Entertainment"", ""id"": 18642}, {""name"": ""Sony Pictures Imageworks (SPI)"", ""id"": 30692}, {""name"": ""Rovio Mobile"", ""id"": 50848}, {""name"": ""Rovio Animation"", ""id"": 91920}]","[{""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-05-11 00:00:00,349779543,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Why so angry?,The Angry Birds Movie,5.9,1022
Color,Paul Tibbitt,147.0,92.0,5.0,726.0,Billy West,870.0,162495848.0,Adventure|Animation|Comedy|Family|Fantasy,Tim Conway,The SpongeBob Movie: Sponge Out of Water,34359.0,5217.0,Eddie Deezen,0.0,book|magic|pirate|plankton|time machine,http://www.imdb.com/title/tt2279373/?ref_=fn_tt_tt_1,133.0,English,USA,PG,74000000.0,2015.0,861.0,6.0,1.85,16000.0,74000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.spongebobmovie.com/,228165,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 658, ""name"": ""sea""}, {""id"": 3412, ""name"": ""star""}, {""id"": 4237, ""name"": ""water""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 190852, ""name"": ""sponge""}, {""id"": 204222, ""name"": ""spongebob""}, {""id"": 209220, ""name"": ""live action and animation""}]",en,The SpongeBob Movie: Sponge Out of Water,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",36.952268,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Nickelodeon Animation Studios"", ""id"": 4859}, {""name"": ""United Plankton Pictures"", ""id"": 8921}, {""name"": ""Disruption Entertainment"", ""id"": 10256}, {""name"": ""Paramount Animation"", ""id"": 24955}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-02-05 00:00:00,311594032,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,5.8,719
Color,George Clooney,371.0,118.0,0.0,559.0,Matt Damon,13000.0,78031620.0,Drama|War,Bill Murray,The Monuments Men,102248.0,27674.0,Bob Balaban,7.0,art|art expert|nazi stolen art|soldier|world war two,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1,403.0,English,USA,PG-13,70000000.0,2014.0,13000.0,6.1,2.35,34000.0,70000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}]",http://www.monumentsmen.com/,152760,"[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 156031, ""name"": ""art theft""}, {""id"": 160224, ""name"": ""post world war ii""}]",en,The Monuments Men,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",43.873266,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}, {""name"": ""Obelisk Productions"", ""id"": 24970}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-01-24 00:00:00,154984035,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,It was the greatest art heist in history,The Monuments Men,5.8,1523
Color,Gary Shore,261.0,92.0,28.0,423.0,Sarah Gadon,3000.0,55942830.0,Action|Drama|Fantasy|Horror|War,Dominic Cooper,Dracula Untold,138582.0,5178.0,Zach McGowan,1.0,death of wife|dracula|tarantula|turk|vampire,http://www.imdb.com/title/tt0829150/?ref_=fn_tt_tt_1,423.0,English,USA,PG-13,70000000.0,2014.0,692.0,6.3,2.35,37000.0,70000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10752, ""name"": ""War""}]",,49017,"[{""id"": 3133, ""name"": ""vampire""}, {""id"": 3633, ""name"": ""dracula""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 213097, ""name"": ""15th century""}, {""id"": 214410, ""name"": ""ottoman empire""}, {""id"": 225470, ""name"": ""vlad""}, {""id"": 231407, ""name"": ""fang vamp""}, {""id"": 232534, ""name"": ""tepes""}]",en,Dracula Untold,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",64.45794699999999,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Michael De Luca Productions"", ""id"": 27551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-01 00:00:00,215529201,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every bloodline has a beginning,Dracula Untold,6.2,2389
