,vote_count,id,revenue,actor_2_facebook_likes,movie_facebook_likes,aspect_ratio,imdb_score,budget,title_year,num_user_for_reviews,runtime,popularity,facenumber_in_poster,actor_1_facebook_likes,num_voted_users,num_critic_for_reviews,duration,gross,director_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,vote_average,production_companies,release_date,title,spoken_languages,production_countries,overview,color,original_language,keywords,content_rating,country,language,movie_imdb_link,plot_keywords,actor_3_name,movie_title,actor_1_name,actor_2_name,director_name,original_title,genres,original_language_le,original_language_en,has_homepage,has_tagline,tagline_word_count,release_weekday,release_month,release_year,keywords_count,production_companies_count,production_countries_count,spoken_languages_count
86,1581,274479,101134059,22000.0,24000.0,1.85,6.6,60000000.0,2015.0,256.0,124.0,29.876507,3.0,34000.0,75329.0,315.0,124.0,56443482.0,737.0,14000.0,75793.0,6.4,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",2015-12-24,Joy,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,Color,en,"[{""id"": 1382, ""name"": ""factory""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 2660, ""name"": ""strong woman""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 233558, ""name"": ""stolen patent""}]",PG-13,USA,English,http://www.imdb.com/title/tt2446980/?ref_=fn_tt_tt_1,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,Bradley Cooper,Joy,Jennifer Lawrence,Robert De Niro,David O. Russell,Joy,Biography|Comedy|Drama,3,1,1,0,0.0,3,12,2015,6,4,1,2
87,1621,267860,205754447,992.0,28000.0,2.35,5.9,60000000.0,2016.0,323.0,99.0,61.849520999999996,3.0,18000.0,69484.0,225.0,99.0,62401264.0,24.0,864.0,20276.0,5.8,"[{""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""LHF Film"", ""id"": 73045}, {""name"": ""Gerard Butler Alan Siegel Entertainment"", ""id"": 73046}, {""name"": ""Nu Boyana Film Studios"", ""id"": 74795}]",2016-03-02,London Has Fallen,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""BG"", ""name"": ""Bulgaria""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",Color,en,"[{""id"": 212, ""name"": ""london england""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 158774, ""name"": ""terrorist attack""}]",R,UK,English,http://www.imdb.com/title/tt3300542/?ref_=fn_tt_tt_1,british|funeral|good versus evil|mole|sequel,Julian Kostov,London Has Fallen,Gerard Butler,Radha Mitchell,Babak Najafi,London Has Fallen,Action|Crime|Drama|Thriller,3,1,1,1,9.0,2,3,2016,3,4,3,1
88,668,170687,108255770,668.0,11000.0,1.85,6.8,60000000.0,2014.0,122.0,97.0,30.656345,3.0,874.0,40883.0,219.0,96.0,50807639.0,7.0,642.0,3151.0,6.6,"[{""name"": ""Laika Entertainment"", ""id"": 11537}]",2014-09-10,The Boxtrolls,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher.",Color,en,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 10121, ""name"": ""stop motion""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 167982, ""name"": ""unlikely friendship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",PG,USA,English,http://www.imdb.com/title/tt0787474/?ref_=fn_tt_tt_1,chase|puppet animation|red hat|stop motion animation|troll,Tracy Morgan,The Boxtrolls,Isaac Hempstead Wright,Dee Bradley Baker,Graham Annable,The Boxtrolls,Adventure|Animation|Comedy|Family|Fantasy,3,1,0,1,6.0,2,9,2014,5,1,1,1
89,3070,137106,469160692,8000.0,64000.0,2.35,7.8,60000000.0,2014.0,471.0,100.0,59.54792800000001,0.0,11000.0,246698.0,435.0,100.0,257756197.0,97.0,2000.0,22128.0,7.5,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Lin Pictures"", ""id"": 2723}, {""name"": ""Warner Bros. Animation"", ""id"": 2785}, {""name"": ""LEGO"", ""id"": 4081}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Animal Logic"", ""id"": 8089}, {""name"": ""Warner Animation Group"", ""id"": 25120}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]",2014-02-06,The Lego Movie,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",Color,en,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 5376, ""name"": ""creativity""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9977, ""name"": ""part live action""}, {""id"": 10324, ""name"": ""toys""}, {""id"": 10542, ""name"": ""based on toy""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 204035, ""name"": ""different worlds""}, {""id"": 210090, ""name"": ""lego""}, {""id"": 230775, ""name"": ""batman""}]",PG,Australia,English,http://www.imdb.com/title/tt1490017/?ref_=fn_tt_tt_1,based on toy|dual personality|evil businessman|good cop bad cop|lego,Alison Brie,The Lego Movie,Morgan Freeman,Will Ferrell,Phil Lord,The Lego Movie,Action|Adventure|Animation|Comedy|Family|Fantasy,3,1,1,1,8.0,3,2,2014,12,10,1,1
90,487,137321,30800231,882.0,17000.0,2.35,6.2,60000000.0,2014.0,126.0,118.0,22.736038,0.0,20000.0,41288.0,189.0,118.0,22451.0,167.0,778.0,22447.0,6.0,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Weed Road Pictures"", ""id"": 433}, {""name"": ""Warner Bros."", ""id"": 6194}]",2014-02-13,Winter's Tale,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",Color,en,"[{""id"": 818, ""name"": ""based on novel""}]",PG-13,USA,English,http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1,black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman,Kevin Corrigan,Winter's Tale,Matt Bomer,William Hurt,Akiva Goldsman,Winter's Tale,Drama|Fantasy|Mystery|Romance,3,1,1,1,10.0,3,2,2014,1,3,1,1
91,1055,210860,30418560,2000.0,12000.0,2.35,5.5,60000000.0,2015.0,188.0,106.0,52.417528999999995,2.0,40000.0,47320.0,181.0,107.0,7605668.0,192.0,280.0,42683.0,5.4,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""OddLot Entertainment"", ""id"": 36209}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}]",2015-01-21,Mortdecai,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",Color,en,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 5918, ""name"": ""painting""}, {""id"": 11061, ""name"": ""debt""}, {""id"": 155795, ""name"": ""art dealer""}, {""id"": 159534, ""name"": ""stolen painting""}]",R,UK,English,http://www.imdb.com/title/tt3045616/?ref_=fn_tt_tt_1,art dealer|fake painting|macguffin|moustache|stolen painting,Ulrich Thomsen,Mortdecai,Johnny Depp,Olivia Munn,David Koepp,Mortdecai,Action|Comedy|Mystery|Romance,3,1,1,1,4.0,2,1,2015,5,4,1,1
92,10995,293660,783112979,805.0,117000.0,2.35,8.1,58000000.0,2016.0,1058.0,108.0,514.5699559999998,0.0,16000.0,479047.0,579.0,108.0,363024263.0,84.0,361.0,18239.0,7.4,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""The Donners' Company"", ""id"": 11307}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Kinberg Genre"", ""id"": 78091}]",2016-02-09,Deadpool,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",Color,en,"[{""id"": 2095, ""name"": ""anti hero""}, {""id"": 3070, ""name"": ""mercenary""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 11687, ""name"": ""breaking the fourth wall""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 223060, ""name"": ""self healing""}]",R,USA,English,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,based on comic book|breaking the fourth wall|mercenary|mutant|self healing,Stefan Kapicic,Deadpool,Ryan Reynolds,Ed Skrein,Tim Miller,Deadpool,Action|Adventure|Comedy|Romance|Sci-Fi,3,1,1,1,7.0,1,2,2016,9,5,1,1
93,4469,190859,542307423,962.0,112000.0,2.35,7.3,58800000.0,2014.0,916.0,133.0,87.53437,0.0,14000.0,325264.0,490.0,133.0,350123553.0,16000.0,318.0,16277.0,7.4,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Mad Chance Productions"", ""id"": 57408}, {""name"": ""22 & Indiana Pictures"", ""id"": 57409}]",2014-12-11,American Sniper,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",Color,en,"[{""id"": 1589, ""name"": ""sniper""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 11219, ""name"": ""navy seal""}, {""id"": 33564, ""name"": ""u.s. soldier""}]",R,USA,English,http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1,assassin|death of child|iraq|sniper|sniper rifle,Keir O'Donnell,American Sniper,Bradley Cooper,Leonard Roberts,Clint Eastwood,American Sniper,Action|Biography|Drama|History|Thriller|War,3,1,1,1,7.0,3,12,2014,5,6,1,1
94,388,347969,0,11000.0,0.0,2.35,4.9,,2015.0,143.0,119.0,19.694695,4.0,12000.0,27019.0,53.0,119.0,,153.0,11000.0,36167.0,4.9,"[{""name"": ""Happy Madison Productions"", ""id"": 2608}]",2015-12-11,The Ridiculous 6,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.",Color,en,"[{""id"": 155573, ""name"": ""wild west""}]",TV-14,USA,English,http://www.imdb.com/title/tt2479478/?ref_=fn_tt_tt_1,apache|bank robbery|baseball|half brothers|white raised as indian,Jon Lovitz,The Ridiculous 6,Taylor Lautner,Adam Sandler,Frank Coraci,The Ridiculous 6,Comedy|Western,3,1,1,0,0.0,4,12,2015,1,1,1,1
95,2954,156022,192330738,17000.0,56000.0,2.35,7.2,55000000.0,2014.0,436.0,132.0,79.92205899999998,0.0,18000.0,229574.0,292.0,132.0,101530738.0,845.0,683.0,37605.0,7.1,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Lonetree Entertainment"", ""id"": 41096}]",2014-09-24,The Equalizer,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",Color,en,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 2808, ""name"": ""russian""}, {""id"": 3016, ""name"": ""security camera""}, {""id"": 4426, ""name"": ""sadism""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15048, ""name"": ""teenage prostitute""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 15271, ""name"": ""interrogation""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 162380, ""name"": ""ex soldier""}, {""id"": 163810, ""name"": ""faked death""}, {""id"": 167104, ""name"": ""loner""}, {""id"": 167164, ""name"": ""call girl""}, {""id"": 175056, ""name"": ""black ops""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 209525, ""name"": ""mysterious past""}]",R,USA,English,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1,assassin|ex soldier|gangster|hanged man|mysterious past,James Wilcox,The Equalizer,Denzel Washington,Chloë Grace Moretz,Antoine Fuqua,The Equalizer,Action|Crime|Thriller,3,1,0,1,9.0,2,9,2014,27,6,1,1
96,883,116149,259207227,722.0,30000.0,2.35,7.2,55000000.0,2014.0,174.0,95.0,39.882276,0.0,838.0,49207.0,224.0,95.0,76137505.0,17.0,594.0,3697.0,7.0,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Heyday Films"", ""id"": 7364}, {""name"": ""Cin\u00e9+"", ""id"": 10611}, {""name"": ""Anton Capital Entertainment (ACE)"", ""id"": 20664}, {""name"": ""TF1"", ""id"": 22123}, {""name"": ""Amazon Prime Instant Video"", ""id"": 58773}]",2014-11-27,Paddington,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","A young Peruvian bear with a passion for all things British travels to London in search of a home. Finding himself lost and alone at Paddington Station, he begins to realize that city life is not all he had imagined - until he meets the kindly Brown family, who read the label around his neck ('Please look after this bear. Thank you.') and offer him a temporary haven. It looks as though his luck has changed until this rarest of bears catches the eye of a museum taxidermist...",Color,en,"[{""id"": 392, ""name"": ""england""}, {""id"": 477, ""name"": ""train station""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 11500, ""name"": ""anthropomorphism""}, {""id"": 167625, ""name"": ""talking to animals""}, {""id"": 170173, ""name"": ""children's book""}]",PG,UK,English,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,bear|ear wax cleaning|fake newsreel|paddington station london|taxidermist,Sally Hawkins,Paddington,Julie Walters,Matt Lucas,Paul King,Paddington,Animation|Comedy|Family|Fantasy,3,1,1,1,3.0,3,11,2014,7,9,1,1
97,316,145220,80383290,2000.0,10000.0,1.85,6.4,50000000.0,2014.0,110.0,112.0,14.808304000000001,4.0,3000.0,24285.0,277.0,119.0,51178893.0,33.0,518.0,6089.0,6.2,"[{""name"": ""Buena Vista"", ""id"": 32}, {""name"": ""Disney"", ""id"": 6421}]",2014-03-20,Muppets Most Wanted,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",Color,en,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 12998, ""name"": ""the muppets""}]",PG,USA,English,http://www.imdb.com/title/tt2281587/?ref_=fn_tt_tt_1,europe|frog|gulag|prison break|puppet,Hugh Bonneville,Muppets Most Wanted,Ty Burrell,Tina Fey,James Bobin,Muppets Most Wanted,Adventure|Comedy|Crime|Family|Musical,3,1,0,1,5.0,3,3,2014,2,2,1,2
98,1242,261023,98837872,19000.0,44000.0,2.35,7.0,53000000.0,2015.0,289.0,122.0,46.049902,7.0,40000.0,115216.0,391.0,123.0,62563543.0,108.0,3000.0,63769.0,6.3,"[{""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""Head Gear Films"", ""id"": 5056}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Free State Pictures"", ""id"": 40106}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}, {""name"": ""Vendian Entertainment"", ""id"": 50481}]",2015-09-04,Black Mass,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",Color,en,"[{""id"": 1680, ""name"": ""boston""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10291, ""name"": ""organized crime""}]",R,USA,English,http://www.imdb.com/title/tt1355683/?ref_=fn_tt_tt_1,based on true story|boston massachusetts|fbi agent|gangster|true crime,Adam Scott,Black Mass,Johnny Depp,Benedict Cumberbatch,Scott Cooper,Black Mass,Biography|Crime|Drama,3,1,0,1,4.0,4,9,2015,3,7,2,1
99,3319,187017,188441614,920.0,24000.0,2.35,7.1,50000000.0,2014.0,322.0,112.0,52.380982,2.0,17000.0,258186.0,330.0,112.0,191616238.0,97.0,584.0,19428.0,7.0,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Cannell Studios"", ""id"": 9194}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""33andOut Productions"", ""id"": 34035}, {""name"": ""JHF Productions"", ""id"": 34036}]",2014-06-05,22 Jump Street,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",Color,en,"[{""id"": 6270, ""name"": ""high school""}, {""id"": 11199, ""name"": ""undercover cop""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",R,USA,English,http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1,college|drugs|hidden camera|tattoo|undercover,Amber Stevens West,22 Jump Street,Channing Tatum,Craig Roberts,Phil Lord,22 Jump Street,Action|Comedy|Crime,3,1,1,1,4.0,3,6,2014,5,8,1,1
